Geneid	gene_name	WT_1	WT_2	WT_3	WT_4	DBDB_1	DBDB_2	DBDB_3	DBDB_4
ENSMUSG00000112135.2	Gm9029	1.20	0.40	1.60	0.80	1.33	1.60	1.80	1.20
ENSMUSG00000112614.2	Gm9030	2.80	1.80	2.00	0.80	1.53	1.80	1.20	1.50
ENSMUSG00000112252.2	Gm32802	2.70	0.60	0.80	0.60	0.93	3.40	1.20	1.30
ENSMUSG00000112561.2	Gm9035	0	0	0	0	0	0	0	0
ENSMUSG00000090461.3	Il22b	0	0	0	0	0	0	0	0
ENSMUSG00000112814.2	Gm9040	1.40	0.60	0.80	0.40	1.00	1.40	2.00	1.20
ENSMUSG00000112419.2	Gm9044	1.40	0.60	1.20	0.40	0.60	2.20	1.00	0.80
ENSMUSG00000112027.2	Gm9045	2.60	0.20	1.60	0.40	1.00	1.20	0.80	0.60
ENSMUSG00000112781.2	Gm9046	1.80	0.20	1.60	0.80	3.13	1.00	1.80	1.47
ENSMUSG00000112495.2	Gm9048	1.40	0.60	1.40	0.60	2.27	0.80	1.00	0.93
ENSMUSG00000112919.2	Gm9049	0.80	0.40	0.80	1.20	2.20	1.20	1.20	0.60
ENSMUSG00000055170.5	Ifng	0	0	0	0	0	0	0	0
ENSMUSG00000111913.2	Gm49751	0	0	0	0	0	0	0	0
ENSMUSG00000112230.4	Ifngas1	0	0	0	0	0	0	0	0
ENSMUSG00000112029.2	Gm33337	0	0	0	0	0	0	0	0
ENSMUSG00000112535.2	Gm47425	0	0	0	0	0	0	0	2
ENSMUSG00000112198.2	Gm4065	0	0	0	0	0	0	0	1
ENSMUSG00000112616.2	Gm47434	0	0	0	0	0	0	0	0
ENSMUSG00000028630.10	Dyrk2	128	168	195	151	121	110	134	88
ENSMUSG00000104443.2	4932442E05Rik	0	2	0	0	0	0	0	0
ENSMUSG00000112402.2	Gm10744	0	0	0	0	0	0	0	0
ENSMUSG00000098162.2	Gm26976	0	0	0	0	0	0	0	0
ENSMUSG00000112854.2	Gm38403	0	0	0	0	1.00	0	0	0
ENSMUSG00000112540.2	Gm47461	0	0	0	0	0	0	0	0
ENSMUSG00000112778.2	Gm33677	0	0	0	0	0	0	0	0
ENSMUSG00000112683.2	Gm18904	0	1	0	0	0	0	0	0
ENSMUSG00000100681.2	1700064J06Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112609.2	Gm47480	0	0	0	0	0	0	0	0
ENSMUSG00000112161.2	Gm34045	0	0	0	0	0	0	0	0
ENSMUSG00000020114.13	Cand1	52	52	46	61	55	51	46	38
ENSMUSG00000120839.1	ENSMUSG00000120839	3	4	1	3	1	0	3	0
ENSMUSG00000112155.2	4930477N07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112199.2	Gm19090	0	0	0	0	0	0	0	0
ENSMUSG00000111972.2	Gm40778	0	0	0	0	0	0	0	0
ENSMUSG00000100558.2	1700025F24Rik	0	0	0	0	0	0	0	0
ENSMUSG00000085454.2	Grip1os3	0	0	0	0	0	0	0	0
ENSMUSG00000085592.2	Gm16321	0	0	0	0	0	0	0	0
ENSMUSG00000034813.20	Grip1	2	4	0	2	5	5	1	7
ENSMUSG00000112741.2	Gm47341	0	0	0	0	0	0	0	0
ENSMUSG00000112287.2	Gm47024	0	0	0	0	0	0	0	0
ENSMUSG00000112243.2	Gm47342	0	0	0	0	0	0	0	0
ENSMUSG00000112555.2	Gm47027	0	0	0	0	0	0	0	0
ENSMUSG00000112106.2	Gm47026	0	0	0	0	0	0	0	0
ENSMUSG00000084764.2	Grip1os2	0	0	0	0	0	0	0	0
ENSMUSG00000085418.2	Grip1os1	0	0	0	0	0	0	0	0
ENSMUSG00000020228.12	Helb	7.00	20	10	5	10	10	17	12
ENSMUSG00000020227.11	Irak3	5	10.50	13	14	15	14	7	8
ENSMUSG00000112894.2	Gm47009	0	0	0	0	0	0	0	0
ENSMUSG00000020225.11	Tmbim4	134	114.50	161	148	251	235	142	165
ENSMUSG00000020224.16	Llph	42.83	48.83	68.50	85	78.50	66.50	33.50	57.33
ENSMUSG00000112322.2	Gm48115	0	0	0	0	0	0	0	0
ENSMUSG00000112672.2	Gm48118	0	0	0	0	0	0	0	0
ENSMUSG00000102382.2	Gm38141	0	0	0	0	0	0	0	0
ENSMUSG00000056758.15	Hmga2	0	0	0	0	0	0	1	1
ENSMUSG00000034764.16	1700006J14Rik	0	0	0	0	0	2	0	0
ENSMUSG00000090191.2	9230105E05Rik	0	0	0	0	0	0	0	0
ENSMUSG00000076448.3	Mir763	0	0	0	0	0	0	0	0
ENSMUSG00000088924.4	Gm24298	0	0	0	0	0	0	0	0
ENSMUSG00000112716.2	4930471E19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000103213.2	Gm38289	0	0	0	0	0	0	0	0
ENSMUSG00000103017.2	Gm37505	0	0	0	0	0	0	0	0
ENSMUSG00000112757.2	Gm10743	1	0	0	0	0	0	0	0
ENSMUSG00000111907.2	Gm48202	0	0	0	0	0	0	0	0
ENSMUSG00000044544.5	4921513I03Rik	1	0	2	0	0	0	0	0
ENSMUSG00000051236.14	Msrb3	44	58	83	61	219	178	142	114
ENSMUSG00000086444.3	Gm15961	0	0	0	0	0	0	0	0
ENSMUSG00000087480.2	Gm15910	1	2	1	0	1	0	1	4
ENSMUSG00000086522.2	Gm4473	0	0	0	0	0	0	1	0
ENSMUSG00000048661.15	Lemd3	25	13	17	19	16	24	10	9
ENSMUSG00000082936.2	Gm16166	0	0	0	0	0	0	0	0
ENSMUSG00002075902.1	Gm54908	0	0	0	0	0	0	0	0
ENSMUSG00000112192.2	Gm48341	0	0	0	0	0	0	0	0
ENSMUSG00000020218.12	Wif1	0	0	0	0	10	6	0	1
ENSMUSG00000112780.2	Gm48410	0	0	0	0	0	0	0	0
ENSMUSG00000112431.2	Gm10741	0	0	0	0	0	0	0	0
ENSMUSG00000112415.2	Gm48426	0	0	0	0	0	0	0	0
ENSMUSG00000112846.2	4930432O09Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112871.2	Gm35404	0	0	0	0	0	0	0	0
ENSMUSG00000052302.7	Tbc1d30	0	0	0	0	0	0	0	0
ENSMUSG00000111940.2	Gm4478	13.20	18.65	18.85	12.65	21.30	16.70	11.80	16.30
ENSMUSG00000112014.2	Gm48435	0	0	0	0	0	0	0	0
ENSMUSG00000034707.8	Gns	217	208	199	221	328	271	239	286
ENSMUSG00000112209.2	Gm18730	0	0	0	0	0	0	0	0
ENSMUSG00000025795.9	Rassf3	13	17	42	20	49	69	44	35
ENSMUSG00000112009.2	Gm48591	0	0	0	0	0	0	0	0
ENSMUSG00000112539.3	Gm40787	0	0	0	0	1	0	0	0
ENSMUSG00000120911.1	ENSMUSG00000120911	0	0	0	0	0	0	0	0
ENSMUSG00000111926.2	Gm46204	0	0	0	0	0	0	1	0
ENSMUSG00000112527.3	Gm35696	0	0	0	0	0	0	0	0
ENSMUSG00000118419.2	Gm50454	0	0	0	0	0	0	0	0
ENSMUSG00000020115.4	Tbk1	4	6	17	9	17	22.33	3	9.20
ENSMUSG00000034667.9	Xpot	17	37	33	36	37.50	33	29.50	31
ENSMUSG00002076911.1	Gm54924	0	0	0	0	0	0	0	0
ENSMUSG00000047642.16	D930020B18Rik	0	0	0	0	1	1	0	0
ENSMUSG00000112526.2	Gm35865	0	0	0	0	0	0	0	0
ENSMUSG00000053684.9	Kics2	0	0	3	2	1	8	1	0
ENSMUSG00000020121.16	Srgap1	8	0	9	6	8	2	6	6
ENSMUSG00000112596.2	Gm48804	0	0	0	0	0	0	0	0
ENSMUSG00000112184.2	Gm48826	0	0	0	0	0	0	0	0
ENSMUSG00000111973.2	Gm48827	0	0	0	0	0	0	0	0
ENSMUSG00000112815.2	Gm48828	0	0	0	0	0	0	0	0
ENSMUSG00000034620.18	Rxylt1	35	21	42	37	36	41	16	25
ENSMUSG00000111952.2	Gm4489	0	0	0	0	0	0	0	0
ENSMUSG00000098138.2	Gm9081	0	0	0	0	0	0	0	0
ENSMUSG00000112305.2	Gm48875	0	0	0	0	0	0	0	0
ENSMUSG00000112774.3	Gm36041	0	0	0	0	0	0	0	0
ENSMUSG00000112873.2	Gm48877	0	0	0	0	0	0	0	0
ENSMUSG00000020123.7	Avpr1a	2	1	1	0	2	5	0	1
ENSMUSG00000112794.2	Gm48878	5	2	0	3	2	1	0	0
ENSMUSG00000112095.2	Sros1	0	0	0	0	0	1	0	0
ENSMUSG00000098522.3	Mir6412	0	0	0	0	0	0	0	0
ENSMUSG00000034613.13	Ppm1h	0	2	1	1	5	2	6.50	1
ENSMUSG00000099225.3	Mir8104	0	0	0	0	0	0	0	0
ENSMUSG00000112417.2	A430028G04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000111957.2	Gm47582	0	0	0	0	0	0	0	0
ENSMUSG00000112220.2	Gm36208	0	0	1	0	0	0	0	0
ENSMUSG00000112237.2	D630033A02Rik	1	4	3	3	2	7	0	3
ENSMUSG00000065406.5	Mirlet7i	0	0	0	0	0	0	0	0
ENSMUSG00000034602.16	Mon2	63	52	62.00	45	68.00	64	39.50	46
ENSMUSG00000020124.11	Usp15	39	52.33	50.33	54	71	82.33	42.33	39
ENSMUSG00000112879.2	Gm47726	0	0	0	0	0	0	0	0
ENSMUSG00000112294.2	Gm4129	2	4.33	6.33	4	1	4.33	0.33	2
ENSMUSG00002076638.1	Gm55025	0	0.33	0.33	0	0	4.33	0.33	0
ENSMUSG00000044071.10	Tafa2	0	0	0	0	0	0	0	0
ENSMUSG00000084461.4	Gm22958	0	0	0	0	0	0	0	0
ENSMUSG00000112036.2	Gm47801	0	0	0	0	0	0	0	0
ENSMUSG00000111945.2	Gm19169	0	0	0	0	0	0	0	0
ENSMUSG00000112603.2	Gm18510	0	0	0	0	0	0	0	0
ENSMUSG00000112250.2	Gm47837	0	0	0	0	0	0	0	0
ENSMUSG00002075256.1	Gm55029	0	0	0	0	0	0	0	0
ENSMUSG00000112364.2	4930503E24Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112130.2	Gm47839	0	0	0	0	0	0	0	0
ENSMUSG00000112542.2	Gm47840	0	0	0	0	0	1	0	0
ENSMUSG00000112283.2	Gm36719	0	0	0	0	0	0	0	0
ENSMUSG00000020102.16	Slc16a7	7	9	10	8	9	14	17.00	19.00
ENSMUSG00000109803.2	Gm45604	0	0	0	0	0	0	0	0
ENSMUSG00000111943.2	Gm47862	0	0	0	0	1	0	0	0
ENSMUSG00000112100.2	Gm9102	0	0	0	0	0	0	0	0
ENSMUSG00000020105.10	Lrig3	15	10	13	15	9	10	10	10
ENSMUSG00002075715.1	Gm55037	0	0	0	0	0	0	0	0
ENSMUSG00000112632.2	Gm4510	0	0	0	0	0	0	0	0
ENSMUSG00000112387.2	1700021G15Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112482.2	1700025K04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000112435.2	Gm47965	0	0	0	0	0	0	0	0
ENSMUSG00000112208.2	Gm40797	0	0	0	0	0	0	0	0
ENSMUSG00000098756.3	Mir378d	0	0	0	0	0	0	0	0
ENSMUSG00000111961.2	Gm47966	0	0	0	0	0	0	0	0
ENSMUSG00000112832.2	4930484H19Rik	1	0	0	0	0	0	0	0
ENSMUSG00000112492.2	Gm9111	0	0	0	0	0	0	0	0
ENSMUSG00000089550.4	Gm24179	0	0	0	0	0	0	0	0
ENSMUSG00000025436.13	Atp23	32	33.00	23.00	22	17	3	10.00	11
ENSMUSG00000112423.2	Gm6333	0	0	0	0	0	0	0	0
ENSMUSG00000120565.1	ENSMUSG00000120565	0	0	0	0	0	0	0	0
ENSMUSG00000112035.2	Gm30539	0	0	0	0	0	0	0	0
ENSMUSG00000112761.2	Gm47972	0	0	0	2	0	0	3	0
ENSMUSG00000120399.1	ENSMUSG00000120399	0	0	1	0	2	0	0	0
ENSMUSG00000078429.10	Ctdsp2	128	149	159.25	141.50	226	199	168.50	199.50
ENSMUSG00000065430.3	Mir26a-2	0	0	0	0	0	0	0	0
ENSMUSG00000072837.3	Mir546	0	0	0	0	0	0	0	0
ENSMUSG00000025432.12	Avil	3	9	0	0	0	4	0	4
ENSMUSG00000040521.12	Tsfm	11	32	22	12	24	36	17	8
ENSMUSG00000080115.4	Eef1akmt3	1.60	2.00	0	0.60	7.40	0.25	0	0.60
ENSMUSG00000006732.15	Mettl1	31	19	31.25	31	30	32	20	41
ENSMUSG00000006724.13	Cyp27b1	0	0	0	0	0	0	0	0
ENSMUSG00000040502.6	Marchf9	6	1	2	1	5	3	4	2
ENSMUSG00000006728.13	Cdk4	26	19.33	28.50	19.50	22.50	34	19.50	25.50
ENSMUSG00000006736.10	Tspan31	11	9.33	17	11.50	11.50	18	7.50	10.50
ENSMUSG00000112639.2	A730063M14Rik	13	18.33	18.50	15	22	24	17	17
ENSMUSG00000025422.11	Agap2	8	2	6	2	8.50	10	7.50	7.50
ENSMUSG00000040462.14	Os9	47	67	72	79	173.50	100	90.50	107.50
ENSMUSG00000112363.2	Gm4178	0	0	0	0	0	0	0	0
ENSMUSG00000088672.3	Gm23664	0	0	0	0	0	0	0	0
ENSMUSG00000120892.1	ENSMUSG00000120892	0	0	0	0	0	0	0	0
ENSMUSG00000006731.11	B4galnt1	1.50	0	0	1	6.50	2.50	1.50	0
ENSMUSG00000040441.13	Slc26a10	1.50	3	1	3	8.50	2.50	1.50	0
ENSMUSG00000120324.1	ENSMUSG00000120324	1	2.50	1.50	1	7	3.00	1.50	0
ENSMUSG00000019467.16	Arhgef25	4	3.50	1.50	1	6	4.00	1.50	0
ENSMUSG00000040415.16	Dtx3	0	0	0	0	0	1	0	1
ENSMUSG00000097331.3	F420014N23Rik	25.50	24	34	35.50	32.00	31	27.50	27.50
ENSMUSG00000025417.9	Pip4k2c	26.50	28	34	35.50	35.00	35	27.50	28.50
ENSMUSG00000074657.6	Kif5a	0	2	1	1	3	1	1	2
ENSMUSG00000025410.11	Dctn2	317	271.50	295	294	337	269.50	212	297.50
ENSMUSG00000025409.15	Mbd6	34	38.50	40	50	74	31	45	33.50
ENSMUSG00000092593.3	Gm20492	2.50	5	5.50	4	17.50	3.50	0	2.50
ENSMUSG00000092384.9	Gm4189	0.50	2	2.50	3	1.50	0.50	0	0.50
ENSMUSG00000025408.16	Ddit3	84.50	76.50	52	64	79.50	70.50	36	97.50
ENSMUSG00000116429.2	Ddit3	0	0	0	0	0	0	0	0
ENSMUSG00000040354.15	Mars1	84.50	74.50	93	111	118.50	82.50	73	127.50
ENSMUSG00000098057.2	Gm6283	0	0	0	0	0	0	0	0
ENSMUSG00000040345.11	Arhgap9	0.50	2.50	1	1.50	11.50	9	1	6.50
ENSMUSG00000025407.8	Gli1	0.50	2.50	1	1.50	5.50	3.50	1	4.50
ENSMUSG00000112426.2	Gm47200	0	0	0	0	0	0	0	0
ENSMUSG00000047492.6	Inhbe	0	0	0	0	0	0	0	0
ENSMUSG00000025405.10	Inhbc	0	0	0	0	0	0	0	0
ENSMUSG00000025404.16	R3hdm2	61	56	71	65	78	91	69	65
ENSMUSG00000089369.3	Gm23819	0	0	0	0	0	0	0	0
ENSMUSG00000040287.10	Stac3	1	0	0	0	1	0	1	1
ENSMUSG00000040280.11	Ndufa4l2	3	4.50	3.50	0.50	16.50	13.50	14	7
ENSMUSG00000025403.6	Shmt2	14	15.50	19.50	25.50	27.50	27.50	11	26
ENSMUSG00000040258.7	Nxph4	0	0	0	0	0	0	0	0
ENSMUSG00000040249.16	Lrp1	177	166.00	296	179	416	398	283.00	237
ENSMUSG00000086499.2	Gm16217	0	0	0	0	0	0	0	0
ENSMUSG00000120065.1	ENSMUSG00000120065	0	1	1	1	1	0	0	0
ENSMUSG00000112696.2	Gm48815	0	0	0	0	0	0	0	0
ENSMUSG00000002147.19	Stat6	16	24	25.50	31	67	54	59.50	58
ENSMUSG00000025402.13	Nab2	4	8	8	10	28	21.50	21	17
ENSMUSG00000085731.2	Gm16229	0	0	0	0	0	0	0	0
ENSMUSG00000040195.12	Nemp1	4	5	2.50	3	10	5.50	5.50	6
ENSMUSG00000087163.2	Gm16230	3	1	2	2	3	0	1	1
ENSMUSG00000025401.10	Myo1a	0	0	0	0	1	0	0	1
ENSMUSG00000025400.12	Tac2	0	0	0	0	0	0	0	0
ENSMUSG00000044617.9	Zbtb39	6	1.50	4	3.50	5.50	10	2.50	5
ENSMUSG00000058396.8	Gpr182	3	1.50	2	1.50	2.50	3	3.50	2
ENSMUSG00000089789.2	Rdh1	0	0	0	1	0	0	0	0
ENSMUSG00000099009.2	Rdh16f1	1	1.50	3	2	3.50	0	0.50	0
ENSMUSG00000056148.9	Rdh9	1	1.50	3	2	3.50	0	0.50	0
ENSMUSG00000069456.5	Rdh16	0	0	0	0	0	0	0	0
ENSMUSG00000054031.15	Rdh18-ps	0	0	0	0	0	0	0	0
ENSMUSG00000121367.1	ENSMUSG00000121367	0	0	0	0	0	0	0	0
ENSMUSG00000054052.6	Rdh19	0	0	0	0	0	0	0	0
ENSMUSG00000074639.7	Rdh16f2	0	0	0	0	0	0	0	0
ENSMUSG00000040134.9	Rdh7	0	0	0	0	0	0	0	0
ENSMUSG00000040127.14	Sdr9c7	0	0	0	0	0	0	0	0
ENSMUSG00000085993.3	Gm15905	0	0	0	0	0	0	0	0
ENSMUSG00000090036.2	Gm15900	0	0	0	0	0	0	0	0
ENSMUSG00000088687.3	Gm23996	0	0	0	0	0	0	0	0
ENSMUSG00000112446.2	Gm47949	0	0	0	0	0	0	0	0
ENSMUSG00000025396.8	Hsd17b6	0	0	0	0	0	0	0	0
ENSMUSG00000112909.2	Gm10120	21	24.50	30	18.50	31	42	13	31
ENSMUSG00000025395.15	Prim1	0	3	0	1	2	0	0	2
ENSMUSG00000061315.15	Naca	408.17	516.17	790.92	583.50	586.50	516.83	384.17	457.33
ENSMUSG00000071072.13	Ptges3	111.50	124	169.50	119.50	135.50	141	108	111
ENSMUSG00000111947.2	Gm47438	25	9	3	3	1	10	11	1
ENSMUSG00000025393.13	Atp5b	5550	6313	6680.50	5701	6635.50	8421.50	5762.50	7093
ENSMUSG00000064778.4	Snord59a	0	0	0	1	0	0	0	0
ENSMUSG00000104755.3	Mir677	0	0	0	0	0	0	0	0
ENSMUSG00002075374.1	Gm55458	0	0	0	0	0	0	0	0
ENSMUSG00000040054.18	Baz2a	65	58	48	50	76	63	44	69
ENSMUSG00000040043.18	Rbms2	41	41	84	39	78.50	95.50	65	56.50
ENSMUSG00000112553.2	Gm4556	0	0	0	0	0	0	0	0
ENSMUSG00000044005.14	Gls2	2.00	1.50	4.50	2	4.50	0.50	3.00	4
ENSMUSG00000118550.2	Gm52965	0	0	0	0	0	0	0	0
ENSMUSG00000051346.10	Spryd4	6.00	5.50	7.50	6	16.50	8.50	7.00	7
ENSMUSG00000025389.8	Mip	2	0	0	0	0	0	0	0
ENSMUSG00000039994.16	Timeless	0	5	5	1	2	6	2	3
ENSMUSG00000051716.7	Apon	0	0	0	0	0	0	0	0
ENSMUSG00000047631.5	Apof	0	0	0	0	2	1	0	0
ENSMUSG00000040033.17	Stat2	16	14	10	12	16	3	11	24
ENSMUSG00000025383.3	Il23a	0	0	0	0	0	10	0	0
ENSMUSG00000064948.4	Gm23241	0	0	0	0	0	0	0	0
ENSMUSG00000005682.10	Pan2	19	17	13	13	15	25	7	7
ENSMUSG00000025381.4	Cnpy2	140	131	195	166	161	158	88	178
ENSMUSG00000120290.1	ENSMUSG00000120290	5.50	11	9.50	8	7	8	3	7
ENSMUSG00000005683.9	Cs	1321.50	1633.50	1683.50	1631	1253.50	2226.50	1543	1459
ENSMUSG00000089313.4	Gm23182	0	0	0	0	0	0	0	0
ENSMUSG00000039914.7	Coq10a	176	198.50	199	194	131	114.50	143	148
ENSMUSG00000014498.10	Ankrd52	3	10	6	1	8	1	0	11
ENSMUSG00002074905.1	Gm55637	0	0	0	0	0	0	0	0
ENSMUSG00000098701.3	Mir6914	0	0	0	0	0	0	0	0
ENSMUSG00000106600.3	Mir6915	0	0	0	0	0	0	0	0
ENSMUSG00000090761.2	Gm17201	19	12	5	7.50	4	3	4	6
ENSMUSG00000039878.14	Slc39a5	8	2	2	3.50	3	1	1	5
ENSMUSG00000025374.14	Nabp2	40	32	48	31	58	47	50	41
ENSMUSG00002075171.1	Gm55658	0	0	0	0	0	0	0	0
ENSMUSG00000025373.15	Rnf41	7	11	13	13	18.50	28	3	14
ENSMUSG00000088151.3	Gm26347	0	0	0	0	0	0	0	0
ENSMUSG00000098957.3	Mir8105	0	0	0	0	0	0	0	0
ENSMUSG00000025369.16	Smarcc2	84	105	106.50	95	163	165	177	122
ENSMUSG00000090841.3	Myl6	1129.62	1021.25	1206.53	1008.65	2314.25	1841.70	1382.95	1927.90
ENSMUSG00000039824.5	Myl6b	8.50	7	10	12	23	6.25	9	18
ENSMUSG00000119994.1	ENSMUSG00000119994	10	4.20	15	9	18	9	12	13
ENSMUSG00000025366.9	Esyt1	105	99	144	110	292.00	222	164	163.50
ENSMUSG00000099292.3	Mir6916	0	0	0	0	0	0	0	0
ENSMUSG00000100548.2	Gm29585	0	1	1.50	1	1.50	2	0	2.33
ENSMUSG00000039810.12	Zc3h10	16	16	18.50	11	13.50	16	8	20.83
ENSMUSG00000093674.8	Rpl41	1862.08	1880.35	2025.58	1868.48	2667.95	2217.83	1656.87	2495.83
ENSMUSG00000112850.2	Gm9176	0	0.50	0	0	0	0	0	0
ENSMUSG00000025364.14	Pa2g4	357.00	317.50	293	314.50	276.50	288.50	189.00	256
ENSMUSG00002076354.1	Gm55735	15	20.50	18	15.50	22.50	10.50	12	24
ENSMUSG00000018166.9	Erbb3	1	7	9	3	7	3	1	3
ENSMUSG00000098592.3	Mir6917	0	0	0	0	0	0	0	0
ENSMUSG00000111936.2	Gm47540	0	0	0	0	0	0	0	0
ENSMUSG00000112068.2	Gm9182	0.50	1	1.50	1	0	3.50	0	2
ENSMUSG00000025362.7	Rps26	1439.25	1379.92	1633.17	1530.67	2484.00	2139.67	1377.00	1891.00
ENSMUSG00000002578.19	Ikzf4	1	0	5	2	3	2	4	0
ENSMUSG00000097372.2	Gm26876	0	0	0	0	0	0	0	0
ENSMUSG00000049858.9	Suox	33	51	24	48	29	51	25	38
ENSMUSG00000118400.2	Gm6336	0	0	0	0	0	0	0	0
ENSMUSG00000000711.4	Rab5b	59	81.50	66	95	112	119	88.50	104.50
ENSMUSG00000025358.17	Cdk2	20	31	16	23	22	15	11	17
ENSMUSG00000025359.11	Pmel	7	13	13	4.50	23.50	11	5.50	12.50
ENSMUSG00000025357.9	Dgka	8	23.20	26	10	36.50	16.50	7.50	20.50
ENSMUSG00000120252.1	ENSMUSG00000120252	1	0	0	0	1	1.50	1	1
ENSMUSG00000064030.16	Pym1	0	0	0	0	0	0	3	0
ENSMUSG00000045055.6	Rpsa-ps2	2.58	2.83	4.70	2.83	4.53	13.03	3.33	3.83
ENSMUSG00000112429.2	Gm47093	0	2	0	0	0	0	0	0
ENSMUSG00000025355.8	Mmp19	15.50	14.50	15.50	17.50	53.50	53.50	28	30.50
ENSMUSG00000047090.14	Tmem198b	13.50	14.50	11.50	15.50	47.50	43.50	25	28.50
ENSMUSG00000025354.6	Dnajc14	19.50	29	21.50	27.25	28.75	29	36	20.25
ENSMUSG00000078427.4	Sarnp	35	47.50	54.50	47	74	74.50	41	57.50
ENSMUSG00000025353.6	Ormdl2	10	15.50	12.50	17.50	17.75	19.50	23.50	17.25
ENSMUSG00000025352.7	Gdf11	4	5	5	2.25	6	4	4	4
ENSMUSG00000025351.15	Cd63	253	169	391	250	1054	786	657	659
ENSMUSG00000025350.16	Rdh5	148.50	154.50	176.50	157	268.25	254	134.50	215.00
ENSMUSG00000090247.8	Bloc1s1	144.50	154.50	175.50	150	259.25	252	134.50	210.00
ENSMUSG00000025348.11	Itga7	28.50	13	26.50	13.50	121	101	77	63
ENSMUSG00000088768.3	Gm25494	0	0	0	0	0	0	0	0
ENSMUSG00000025347.5	Mettl7b	9.50	4	8.50	3.50	21	25	24	14
ENSMUSG00000097691.2	9030616G12Rik	0	0	0	0	0	0	0	0
ENSMUSG00000069430.4	Or10p22	0	0	0	0	0	0	0	0
ENSMUSG00000063374.5	Or10p21	0	0	0	0	0	0	0	0
ENSMUSG00000107648.5	Or6c200-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000056853.4	Or6c8b	0	0	0	0	0	0	0	0
ENSMUSG00000107748.5	Or6c63-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000059762.5	Or6c8	0	0	0	0	0	0	0	0
ENSMUSG00000050198.5	Or6c38	0	0	0	0	0	0	0	0
ENSMUSG00000042801.6	Or6c2b	0	0	0	0	0	0	0	0
ENSMUSG00000047868.7	Or6c201	0	0	0	0	0	0	0	0
ENSMUSG00000061367.4	Or6c202	0	0	0	0	0	3	0	0
ENSMUSG00002075507.1	Gm55819	0	0	0	0	0	0	0	0
ENSMUSG00000107662.3	Or6c203	0	0	0	0	0	0	0	0
ENSMUSG00000096000.2	Or6c204	0	0	0	0	0	0	0	0
ENSMUSG00000096229.4	Or6c5	0	0	0	0	0	0	0	0
ENSMUSG00000096220.3	Or6c205	0	0	0	0	0	0	0	0
ENSMUSG00000095483.3	Or6c206	0	0	0	0	0	0	0	0
ENSMUSG00000062914.4	Or6c207	0	0	0	0	0	0	0	0
ENSMUSG00000107803.2	Olfr778-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000077280.3	Gm25764	0	0	0	0	0	0	0	0
ENSMUSG00000044537.10	Or6c6b	0	0	0	0	0	0	0	0
ENSMUSG00000049573.4	Or6c68	0	0	0	0	0	0	0	0
ENSMUSG00000095138.4	Or6c35	0	0	0	0	0	0	0	0
ENSMUSG00000095075.3	Or6c6	0	0	0	0	0	0	0	0
ENSMUSG00000107790.2	Or6c221-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000094347.3	Or6c208	0	0	0.20	0	0	0	0	0
ENSMUSG00000111732.2	Or6c5b	0	0	0	0	0	0	0	0
ENSMUSG00000095696.4	Or6c1b	0	0	0	0	0	0	0	0
ENSMUSG00000096497.3	Or6c5c	0	0	0	0	0	0	0	0
ENSMUSG00000049217.5	Or6c3	0	0	0	0	0	0	0	0
ENSMUSG00000111273.2	Or6c7	0	0	0	0	0	0	0	0
ENSMUSG00000044025.7	Or6c75	0	0	0	0	0	0	0	0
ENSMUSG00000047626.5	Or6c2	0	0	0	0	0	0	0	0
ENSMUSG00000094496.3	Or6c66b	0	0	0	0	0	0	0	0
ENSMUSG00000107615.2	Or6o1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000044293.6	Or6c88	0	0	0	0	0	0	1	0
ENSMUSG00000107555.2	Or6ab1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00002076168.1	Gm55828	0	0	0	0	0	0	0	0
ENSMUSG00000052012.7	Or10p1	0	0	0	0	1	0	0	0
ENSMUSG00000107400.2	Or6ac1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000095002.4	Or6c66	0	0	0	0	0	0	0	0
ENSMUSG00000094734.3	Or6c209	0	0	0	0	0	0	0	0
ENSMUSG00000108114.3	Or6c210	0	0	0	0	0	0	0	0
ENSMUSG00000058513.8	Or6c211	0	0	0	0	0	0	0	0
ENSMUSG00000093866.4	Or6c1	0	0	0	0	0	0	0	0
ENSMUSG00000046041.5	Or6c3b	0	0	0	0	0	0	0	0
ENSMUSG00000088147.3	Gm24717	0	0	0	0	0	0	0	0
ENSMUSG00000095401.3	Or6c6c	0	0	0	0	0	0	0	0
ENSMUSG00000096858.5	Or6c212	0	0	0	0	0	0	0	0
ENSMUSG00002075880.1	Gm55830	0	0	0	0	0	0	0	0
